time_large,time_small,dtchanged,ncalc_ele,ncalc_deut,dt_ele,dt_deut,t_sim,ne,ni,KEtot_ele,KEtot_deut,Ele_pot,Mag_pot,E_tot
89,3,0,53040,884,5.0269e-12,3.0161e-10,2.6663e-07,-13702363,16777216,6.1802e+10,1.4081e+11,6.7049e+10,2084.4,2.6966e+11
89,4,0,53100,885,5.0269e-12,3.0161e-10,2.6693e-07,-13701877,16777216,6.1752e+10,1.4084e+11,6.7026e+10,2012.8,2.6962e+11
89,5,0,53160,886,5.0269e-12,3.0161e-10,2.6723e-07,-13701402,16777216,6.1698e+10,1.4087e+11,6.7006e+10,1941.5,2.6958e+11
89,6,0,53220,887,5.0269e-12,3.0161e-10,2.6753e-07,-13700920,16777216,6.1641e+10,1.4091e+11,6.6986e+10,1871.3,2.6953e+11
89,7,0,53280,888,5.0269e-12,3.0161e-10,2.6783e-07,-13700447,16777216,6.1587e+10,1.4094e+11,6.6985e+10,1803.3,2.6951e+11
89,8,0,53340,889,5.0269e-12,3.0161e-10,2.6813e-07,-13699963,16777216,6.1531e+10,1.4097e+11,6.6971e+10,1737.5,2.6947e+11
89,9,0,53400,890,5.0269e-12,3.0161e-10,2.6844e-07,-13699511,16777216,6.1473e+10,1.4101e+11,6.6961e+10,1674.9,2.6944e+11
90,0,0,53460,891,5.0269e-12,3.0161e-10,2.6874e-07,-13699039,16777216,6.1417e+10,1.4104e+11,6.6941e+10,1615.6,2.694e+11
90,1,0,53520,892,5.0269e-12,3.0161e-10,2.6904e-07,-13698547,16777216,6.1364e+10,1.4107e+11,6.6927e+10,1558.4,2.6936e+11
90,2,0,53580,893,5.0269e-12,3.0161e-10,2.6934e-07,-13698071,16777216,6.131e+10,1.4111e+11,6.6922e+10,1506.3,2.6934e+11
90,3,0,53640,894,5.0269e-12,3.0161e-10,2.6964e-07,-13697567,16777216,6.1256e+10,1.4114e+11,6.6925e+10,1458.3,2.6932e+11
90,4,0,53700,895,5.0269e-12,3.0161e-10,2.6994e-07,-13697083,16777216,6.1204e+10,1.4117e+11,6.6933e+10,1414,2.6931e+11
90,5,0,53760,896,5.0269e-12,3.0161e-10,2.7024e-07,-13696598,16777216,6.1155e+10,1.4121e+11,6.6919e+10,1373.4,2.6928e+11
90,6,0,53820,897,5.0269e-12,3.0161e-10,2.7055e-07,-13696115,16777216,6.1102e+10,1.4124e+11,6.6922e+10,1335.3,2.6927e+11
90,7,0,53880,898,5.0269e-12,3.0161e-10,2.7085e-07,-13695599,16777216,6.105e+10,1.4128e+11,6.6918e+10,1301.7,2.6925e+11
90,8,0,53940,899,5.0269e-12,3.0161e-10,2.7115e-07,-13695110,16777216,6.1005e+10,1.4131e+11,6.6914e+10,1271.2,2.6923e+11
90,9,0,54000,900,5.0269e-12,3.0161e-10,2.7145e-07,-13694662,16777216,6.0961e+10,1.4135e+11,6.6912e+10,1245.8,2.6922e+11
91,0,0,54060,901,5.0269e-12,3.0161e-10,2.7175e-07,-13694193,16777216,6.0921e+10,1.4138e+11,6.69e+10,1221.3,2.692e+11
91,1,0,54120,902,5.0269e-12,3.0161e-10,2.7205e-07,-13693732,16777216,6.088e+10,1.4141e+11,6.688e+10,1201.6,2.6917e+11
91,2,0,54180,903,5.0269e-12,3.0161e-10,2.7236e-07,-13693281,16777216,6.0839e+10,1.4145e+11,6.6881e+10,1184.1,2.6917e+11
91,3,0,54240,904,5.0269e-12,3.0161e-10,2.7266e-07,-13692808,16777216,6.0802e+10,1.4148e+11,6.6861e+10,1169.6,2.6915e+11
91,4,0,54300,905,5.0269e-12,3.0161e-10,2.7296e-07,-13692284,16777216,6.0767e+10,1.4152e+11,6.6852e+10,1158.3,2.6914e+11
91,5,0,54360,906,5.0269e-12,3.0161e-10,2.7326e-07,-13691804,16777216,6.0737e+10,1.4155e+11,6.6846e+10,1150.3,2.6913e+11
91,6,0,54420,907,5.0269e-12,3.0161e-10,2.7356e-07,-13691325,16777216,6.0708e+10,1.4159e+11,6.6835e+10,1144.8,2.6913e+11
91,7,0,54480,908,5.0269e-12,3.0161e-10,2.7386e-07,-13690828,16777216,6.068e+10,1.4162e+11,6.6827e+10,1140.6,2.6913e+11
91,8,0,54540,909,5.0269e-12,3.0161e-10,2.7417e-07,-13690374,16777216,6.0656e+10,1.4165e+11,6.6808e+10,1139,2.6912e+11
91,9,0,54600,910,5.0269e-12,3.0161e-10,2.7447e-07,-13689881,16777216,6.0635e+10,1.4169e+11,6.6784e+10,1138.9,2.6911e+11
92,0,0,54660,911,5.0269e-12,3.0161e-10,2.7477e-07,-13689417,16777216,6.0615e+10,1.4172e+11,6.6768e+10,1140.5,2.6911e+11
92,1,0,54720,912,5.0269e-12,3.0161e-10,2.7507e-07,-13688937,16777216,6.0598e+10,1.4176e+11,6.6743e+10,1141.8,2.691e+11
92,2,0,54780,913,5.0269e-12,3.0161e-10,2.7537e-07,-13688434,16777216,6.0583e+10,1.4179e+11,6.673e+10,1144.9,2.691e+11
92,3,0,54840,914,5.0269e-12,3.0161e-10,2.7567e-07,-13687905,16777216,6.0571e+10,1.4183e+11,6.67e+10,1147.9,2.691e+11
92,4,0,54900,915,5.0269e-12,3.0161e-10,2.7598e-07,-13687402,16777216,6.056e+10,1.4186e+11,6.6669e+10,1151.1,2.6909e+11
92,5,0,54960,916,5.0269e-12,3.0161e-10,2.7628e-07,-13686892,16777216,6.0555e+10,1.4189e+11,6.6659e+10,1154,2.6911e+11
92,6,0,55020,917,5.0269e-12,3.0161e-10,2.7658e-07,-13686366,16777216,6.0548e+10,1.4193e+11,6.6636e+10,1158.5,2.6911e+11
92,7,0,55080,918,5.0269e-12,3.0161e-10,2.7688e-07,-13685866,16777216,6.0546e+10,1.4196e+11,6.661e+10,1161.5,2.6912e+11
92,8,0,55140,919,5.0269e-12,3.0161e-10,2.7718e-07,-13685379,16777216,6.0545e+10,1.42e+11,6.6585e+10,1164.7,2.6913e+11
92,9,0,55200,920,5.0269e-12,3.0161e-10,2.7748e-07,-13684865,16777216,6.0542e+10,1.4203e+11,6.6561e+10,1167.4,2.6913e+11
93,0,0,55260,921,5.0269e-12,3.0161e-10,2.7779e-07,-13684315,16777216,6.0542e+10,1.4207e+11,6.653e+10,1169.4,2.6914e+11
93,1,0,55320,922,5.0269e-12,3.0161e-10,2.7809e-07,-13683789,16777216,6.0546e+10,1.421e+11,6.6507e+10,1170.8,2.6915e+11
93,2,0,55380,923,5.0269e-12,3.0161e-10,2.7839e-07,-13683311,16777216,6.0548e+10,1.4213e+11,6.6475e+10,1172.1,2.6916e+11
93,3,0,55440,924,5.0269e-12,3.0161e-10,2.7869e-07,-13682811,16777216,6.0554e+10,1.4217e+11,6.6462e+10,1171.4,2.6918e+11
93,4,0,55500,925,5.0269e-12,3.0161e-10,2.7899e-07,-13682301,16777216,6.0563e+10,1.422e+11,6.6438e+10,1169.1,2.692e+11
93,5,0,55560,926,5.0269e-12,3.0161e-10,2.7929e-07,-13681810,16777216,6.0573e+10,1.4224e+11,6.6413e+10,1166,2.6922e+11
93,6,0,55620,927,5.0269e-12,3.0161e-10,2.7959e-07,-13681298,16777216,6.0581e+10,1.4227e+11,6.6405e+10,1160.1,2.6926e+11
93,7,0,55680,928,5.0269e-12,3.0161e-10,2.799e-07,-13680783,16777216,6.0594e+10,1.423e+11,6.6375e+10,1152.5,2.6927e+11
93,8,0,55740,929,5.0269e-12,3.0161e-10,2.802e-07,-13680270,16777216,6.0605e+10,1.4234e+11,6.6333e+10,1141.5,2.6927e+11
93,9,0,55800,930,5.0269e-12,3.0161e-10,2.805e-07,-13679779,16777216,6.0616e+10,1.4237e+11,6.6315e+10,1128.6,2.693e+11
94,0,0,55860,931,5.0269e-12,3.0161e-10,2.808e-07,-13679260,16777216,6.063e+10,1.424e+11,6.6303e+10,1110.8,2.6934e+11
94,1,0,55920,932,5.0269e-12,3.0161e-10,2.811e-07,-13678743,16777216,6.0644e+10,1.4244e+11,6.6283e+10,1090.5,2.6937e+11
94,2,0,55980,933,5.0269e-12,3.0161e-10,2.814e-07,-13678233,16777216,6.0662e+10,1.4247e+11,6.6258e+10,1067.3,2.6939e+11
94,3,0,56040,934,5.0269e-12,3.0161e-10,2.8171e-07,-13677703,16777216,6.0679e+10,1.4251e+11,6.6235e+10,1040,2.6942e+11
94,4,0,56100,935,5.0269e-12,3.0161e-10,2.8201e-07,-13677203,16777216,6.0692e+10,1.4254e+11,6.6213e+10,1009.5,2.6945e+11
94,5,0,56160,936,5.0269e-12,3.0161e-10,2.8231e-07,-13676716,16777216,6.0708e+10,1.4257e+11,6.6192e+10,975.89,2.6947e+11
94,6,0,56220,937,5.0269e-12,3.0161e-10,2.8261e-07,-13676212,16777216,6.0727e+10,1.4261e+11,6.6157e+10,939.88,2.6949e+11
94,7,0,56280,938,5.0269e-12,3.0161e-10,2.8291e-07,-13675691,16777216,6.0743e+10,1.4264e+11,6.6135e+10,900.18,2.6952e+11
94,8,0,56340,939,5.0269e-12,3.0161e-10,2.8321e-07,-13675145,16777216,6.0761e+10,1.4268e+11,6.6134e+10,858.31,2.6957e+11
94,9,0,56400,940,5.0269e-12,3.0161e-10,2.8352e-07,-13674633,16777216,6.0779e+10,1.4271e+11,6.6115e+10,813.96,2.696e+11
95,0,0,56460,941,5.0269e-12,3.0161e-10,2.8382e-07,-13674158,16777216,6.0798e+10,1.4274e+11,6.6106e+10,767.92,2.6965e+11
95,1,0,56520,942,5.0269e-12,3.0161e-10,2.8412e-07,-13673640,16777216,6.0821e+10,1.4278e+11,6.6088e+10,721.09,2.6968e+11
95,2,0,56580,943,5.0269e-12,3.0161e-10,2.8442e-07,-13673128,16777216,6.084e+10,1.4281e+11,6.6088e+10,671.26,2.6974e+11
95,3,0,56640,944,5.0269e-12,3.0161e-10,2.8472e-07,-13672585,16777216,6.0857e+10,1.4284e+11,6.607e+10,623.26,2.6977e+11
95,4,0,56700,945,5.0269e-12,3.0161e-10,2.8502e-07,-13672038,16777216,6.0874e+10,1.4288e+11,6.6056e+10,575.06,2.6981e+11
95,5,0,56760,946,5.0269e-12,3.0161e-10,2.8533e-07,-13671541,16777216,6.0894e+10,1.4291e+11,6.6053e+10,528.43,2.6986e+11
95,6,0,56820,947,5.0269e-12,3.0161e-10,2.8563e-07,-13671056,16777216,6.0912e+10,1.4294e+11,6.6034e+10,483.57,2.6989e+11
95,7,0,56880,948,5.0269e-12,3.0161e-10,2.8593e-07,-13670560,16777216,6.0925e+10,1.4298e+11,6.6007e+10,441.09,2.6991e+11
95,8,0,56940,949,5.0269e-12,3.0161e-10,2.8623e-07,-13670040,16777216,6.0942e+10,1.4301e+11,6.5998e+10,402.07,2.6995e+11
95,9,0,57000,950,5.0269e-12,3.0161e-10,2.8653e-07,-13669516,16777216,6.0957e+10,1.4304e+11,6.5985e+10,367.14,2.6999e+11
96,0,0,57060,951,5.0269e-12,3.0161e-10,2.8683e-07,-13668986,16777216,6.0971e+10,1.4308e+11,6.5977e+10,335.5,2.7003e+11
96,1,0,57120,952,5.0269e-12,3.0161e-10,2.8714e-07,-13668485,16777216,6.0986e+10,1.4311e+11,6.5984e+10,308.65,2.7008e+11
96,2,0,57180,953,5.0269e-12,3.0161e-10,2.8744e-07,-13667926,16777216,6.0998e+10,1.4314e+11,6.5981e+10,286.43,2.7012e+11
96,3,0,57240,954,5.0269e-12,3.0161e-10,2.8774e-07,-13667419,16777216,6.1011e+10,1.4318e+11,6.5989e+10,268.34,2.7018e+11
96,4,0,57300,955,5.0269e-12,3.0161e-10,2.8804e-07,-13666927,16777216,6.1023e+10,1.4321e+11,6.5993e+10,255.25,2.7023e+11
96,5,0,57360,956,5.0269e-12,3.0161e-10,2.8834e-07,-13666415,16777216,6.1033e+10,1.4325e+11,6.6016e+10,246.8,2.703e+11
96,6,0,57420,957,5.0269e-12,3.0161e-10,2.8864e-07,-13665875,16777216,6.1042e+10,1.4328e+11,6.6026e+10,242.35,2.7035e+11
96,7,0,57480,958,5.0269e-12,3.0161e-10,2.8894e-07,-13665348,16777216,6.1053e+10,1.4331e+11,6.6039e+10,241.88,2.704e+11
96,8,0,57540,959,5.0269e-12,3.0161e-10,2.8925e-07,-13664857,16777216,6.106e+10,1.4335e+11,6.606e+10,245.46,2.7047e+11
96,9,0,57600,960,5.0269e-12,3.0161e-10,2.8955e-07,-13664303,16777216,6.1068e+10,1.4338e+11,6.6084e+10,252.16,2.7053e+11
97,0,0,57660,961,5.0269e-12,3.0161e-10,2.8985e-07,-13663817,16777216,6.1075e+10,1.4341e+11,6.6095e+10,261.98,2.7058e+11
97,1,0,57720,962,5.0269e-12,3.0161e-10,2.9015e-07,-13663343,16777216,6.1082e+10,1.4344e+11,6.609e+10,274.31,2.7062e+11
97,2,0,57780,963,5.0269e-12,3.0161e-10,2.9045e-07,-13662828,16777216,6.1088e+10,1.4348e+11,6.6089e+10,288.67,2.7065e+11
97,3,0,57840,964,5.0269e-12,3.0161e-10,2.9075e-07,-13662352,16777216,6.1092e+10,1.4351e+11,6.6082e+10,305.08,2.7068e+11
97,4,0,57900,965,5.0269e-12,3.0161e-10,2.9106e-07,-13661854,16777216,6.1093e+10,1.4354e+11,6.6075e+10,322.66,2.7071e+11
97,5,0,57960,966,5.0269e-12,3.0161e-10,2.9136e-07,-13661348,16777216,6.1094e+10,1.4357e+11,6.6071e+10,341.07,2.7074e+11
97,6,0,58020,967,5.0269e-12,3.0161e-10,2.9166e-07,-13660892,16777216,6.109e+10,1.4361e+11,6.6071e+10,360.12,2.7077e+11
97,7,0,58080,968,5.0269e-12,3.0161e-10,2.9196e-07,-13660367,16777216,6.1088e+10,1.4364e+11,6.6073e+10,379.28,2.708e+11
97,8,0,58140,969,5.0269e-12,3.0161e-10,2.9226e-07,-13659870,16777216,6.1083e+10,1.4367e+11,6.608e+10,398.32,2.7084e+11
97,9,0,58200,970,5.0269e-12,3.0161e-10,2.9256e-07,-13659352,16777216,6.1074e+10,1.437e+11,6.6076e+10,416.75,2.7085e+11
98,0,0,58260,971,5.0269e-12,3.0161e-10,2.9287e-07,-13658793,16777216,6.1062e+10,1.4374e+11,6.6082e+10,434.49,2.7088e+11
98,1,0,58320,972,5.0269e-12,3.0161e-10,2.9317e-07,-13658303,16777216,6.105e+10,1.4377e+11,6.6095e+10,450.82,2.7092e+11
98,2,0,58380,973,5.0269e-12,3.0161e-10,2.9347e-07,-13657777,16777216,6.1034e+10,1.438e+11,6.6115e+10,465.8,2.7095e+11
98,3,0,58440,974,5.0269e-12,3.0161e-10,2.9377e-07,-13657301,16777216,6.1013e+10,1.4384e+11,6.6126e+10,479.4,2.7097e+11
98,4,0,58500,975,5.0269e-12,3.0161e-10,2.9407e-07,-13656812,16777216,6.0991e+10,1.4387e+11,6.6148e+10,491.3,2.7101e+11
98,5,0,58560,976,5.0269e-12,3.0161e-10,2.9437e-07,-13656318,16777216,6.0969e+10,1.439e+11,6.6175e+10,501.89,2.7105e+11
98,6,0,58620,977,5.0269e-12,3.0161e-10,2.9468e-07,-13655779,16777216,6.0944e+10,1.4394e+11,6.6195e+10,510.22,2.7107e+11
98,7,0,58680,978,5.0269e-12,3.0161e-10,2.9498e-07,-13655249,16777216,6.0916e+10,1.4397e+11,6.6215e+10,517.48,2.711e+11
98,8,0,58740,979,5.0269e-12,3.0161e-10,2.9528e-07,-13654748,16777216,6.0885e+10,1.44e+11,6.625e+10,522.89,2.7114e+11
98,9,0,58800,980,5.0269e-12,3.0161e-10,2.9558e-07,-13654249,16777216,6.0848e+10,1.4403e+11,6.6275e+10,526.21,2.7116e+11
99,0,0,58860,981,5.0269e-12,3.0161e-10,2.9588e-07,-13653749,16777216,6.0809e+10,1.4407e+11,6.6312e+10,527.38,2.7119e+11
99,1,0,58920,982,5.0269e-12,3.0161e-10,2.9618e-07,-13653267,16777216,6.077e+10,1.441e+11,6.6349e+10,525.88,2.7122e+11
99,2,0,58980,983,5.0269e-12,3.0161e-10,2.9649e-07,-13652801,16777216,6.0731e+10,1.4413e+11,6.6364e+10,522.99,2.7123e+11
99,3,0,59040,984,5.0269e-12,3.0161e-10,2.9679e-07,-13652289,16777216,6.0686e+10,1.4417e+11,6.6389e+10,518.12,2.7124e+11
99,4,0,59100,985,5.0269e-12,3.0161e-10,2.9709e-07,-13651824,16777216,6.0643e+10,1.442e+11,6.6397e+10,511.42,2.7124e+11
99,5,0,59160,986,5.0269e-12,3.0161e-10,2.9739e-07,-13651326,16777216,6.0597e+10,1.4423e+11,6.64e+10,503.45,2.7123e+11
99,6,0,59220,987,5.0269e-12,3.0161e-10,2.9769e-07,-13650783,16777216,6.0547e+10,1.4426e+11,6.6395e+10,494.62,2.7121e+11
99,7,0,59280,988,5.0269e-12,3.0161e-10,2.9799e-07,-13650300,16777216,6.0499e+10,1.443e+11,6.638e+10,485.08,2.7118e+11
99,8,0,59340,989,5.0269e-12,3.0161e-10,2.9829e-07,-13649815,16777216,6.0449e+10,1.4433e+11,6.6354e+10,475.34,2.7113e+11
99,9,0,59400,990,5.0269e-12,3.0161e-10,2.986e-07,-13649272,16777216,6.0391e+10,1.4436e+11,6.6321e+10,466.04,2.7108e+11
100,0,0,59460,991,5.0269e-12,3.0161e-10,2.989e-07,-13648783,16777216,6.0334e+10,1.444e+11,6.628e+10,456.82,2.7101e+11
100,1,0,59520,992,5.0269e-12,3.0161e-10,2.992e-07,-13648251,16777216,6.0277e+10,1.4443e+11,6.6252e+10,448.25,2.7096e+11
100,2,0,59580,993,5.0269e-12,3.0161e-10,2.995e-07,-13647770,16777216,6.0217e+10,1.4447e+11,6.6231e+10,440.75,2.7091e+11
100,3,0,59640,994,5.0269e-12,3.0161e-10,2.998e-07,-13647217,16777216,6.0153e+10,1.445e+11,6.6218e+10,434.83,2.7087e+11
100,4,0,59700,995,5.0269e-12,3.0161e-10,3.001e-07,-13646680,16777216,6.0091e+10,1.4453e+11,6.6189e+10,430.9,2.7081e+11
100,5,0,59760,996,5.0269e-12,3.0161e-10,3.0041e-07,-13646215,16777216,6.0029e+10,1.4457e+11,6.6167e+10,428.75,2.7076e+11
100,6,0,59820,997,5.0269e-12,3.0161e-10,3.0071e-07,-13645731,16777216,5.9964e+10,1.446e+11,6.6142e+10,428.33,2.7071e+11
100,7,0,59880,998,5.0269e-12,3.0161e-10,3.0101e-07,-13645210,16777216,5.9901e+10,1.4463e+11,6.6134e+10,429.28,2.7067e+11
100,8,0,59940,999,5.0269e-12,3.0161e-10,3.0131e-07,-13644749,16777216,5.9834e+10,1.4467e+11,6.6123e+10,432.19,2.7063e+11
100,9,0,60000,1000,5.0269e-12,3.0161e-10,3.0161e-07,-13644272,16777216,5.9767e+10,1.447e+11,6.6116e+10,436.35,2.7058e+11
101,0,0,60060,1001,5.0269e-12,3.0161e-10,3.0191e-07,-13643772,16777216,5.9701e+10,1.4474e+11,6.6116e+10,441.85,2.7055e+11
101,1,0,60120,1002,5.0269e-12,3.0161e-10,3.0222e-07,-13643276,16777216,5.9633e+10,1.4477e+11,6.6123e+10,448.81,2.7053e+11
101,2,0,60180,1003,5.0269e-12,3.0161e-10,3.0252e-07,-13642783,16777216,5.9563e+10,1.4481e+11,6.6131e+10,457.59,2.705e+11
101,3,0,60240,1004,5.0269e-12,3.0161e-10,3.0282e-07,-13642249,16777216,5.9494e+10,1.4484e+11,6.6112e+10,467.81,2.7045e+11
101,4,0,60300,1005,5.0269e-12,3.0161e-10,3.0312e-07,-13641755,16777216,5.9424e+10,1.4488e+11,6.6121e+10,479.32,2.7042e+11
101,5,0,60360,1006,5.0269e-12,3.0161e-10,3.0342e-07,-13641260,16777216,5.9359e+10,1.4491e+11,6.6133e+10,492.29,2.704e+11
101,6,0,60420,1007,5.0269e-12,3.0161e-10,3.0372e-07,-13640775,16777216,5.929e+10,1.4495e+11,6.6133e+10,506.83,2.7037e+11
101,7,0,60480,1008,5.0269e-12,3.0161e-10,3.0403e-07,-13640271,16777216,5.922e+10,1.4498e+11,6.6143e+10,522.34,2.7035e+11
101,8,0,60540,1009,5.0269e-12,3.0161e-10,3.0433e-07,-13639694,16777216,5.9151e+10,1.4502e+11,6.6168e+10,539.45,2.7034e+11
101,9,0,60600,1010,5.0269e-12,3.0161e-10,3.0463e-07,-13639185,16777216,5.9081e+10,1.4505e+11,6.6177e+10,557.92,2.7031e+11
102,0,0,60660,1011,5.0269e-12,3.0161e-10,3.0493e-07,-13638663,16777216,5.9014e+10,1.4509e+11,6.6192e+10,577.47,2.7029e+11
102,1,0,60720,1012,5.0269e-12,3.0161e-10,3.0523e-07,-13638100,16777216,5.8947e+10,1.4512e+11,6.6198e+10,597,2.7027e+11
102,2,0,60780,1013,5.0269e-12,3.0161e-10,3.0553e-07,-13637571,16777216,5.8882e+10,1.4516e+11,6.6221e+10,617.2,2.7026e+11
102,3,0,60840,1014,5.0269e-12,3.0161e-10,3.0584e-07,-13637049,16777216,5.8822e+10,1.4519e+11,6.6235e+10,638.08,2.7025e+11
102,4,0,60900,1015,5.0269e-12,3.0161e-10,3.0614e-07,-13636541,16777216,5.8759e+10,1.4523e+11,6.6257e+10,658.54,2.7024e+11
102,5,0,60960,1016,5.0269e-12,3.0161e-10,3.0644e-07,-13635997,16777216,5.8696e+10,1.4526e+11,6.6264e+10,678.86,2.7022e+11
102,6,0,61020,1017,5.0269e-12,3.0161e-10,3.0674e-07,-13635479,16777216,5.8636e+10,1.453e+11,6.6287e+10,699.44,2.7022e+11
102,7,0,61080,1018,5.0269e-12,3.0161e-10,3.0704e-07,-13634929,16777216,5.8578e+10,1.4534e+11,6.6322e+10,720.16,2.7024e+11
102,8,0,61140,1019,5.0269e-12,3.0161e-10,3.0734e-07,-13634364,16777216,5.8522e+10,1.4537e+11,6.6345e+10,740.21,2.7024e+11
102,9,0,61200,1020,5.0269e-12,3.0161e-10,3.0764e-07,-13633865,16777216,5.847e+10,1.4541e+11,6.6372e+10,759.76,2.7025e+11
103,0,0,61260,1021,5.0269e-12,3.0161e-10,3.0795e-07,-13633336,16777216,5.8419e+10,1.4544e+11,6.6402e+10,778.97,2.7026e+11
103,1,0,61320,1022,5.0269e-12,3.0161e-10,3.0825e-07,-13632818,16777216,5.8369e+10,1.4548e+11,6.6427e+10,797.69,2.7027e+11
103,2,0,61380,1023,5.0269e-12,3.0161e-10,3.0855e-07,-13632284,16777216,5.8322e+10,1.4551e+11,6.6451e+10,815.9,2.7029e+11
103,3,0,61440,1024,5.0269e-12,3.0161e-10,3.0885e-07,-13631719,16777216,5.828e+10,1.4555e+11,6.6477e+10,833.48,2.7031e+11
103,4,0,61500,1025,5.0269e-12,3.0161e-10,3.0915e-07,-13631203,16777216,5.8235e+10,1.4559e+11,6.6509e+10,850.35,2.7033e+11
103,5,0,61560,1026,5.0269e-12,3.0161e-10,3.0945e-07,-13630648,16777216,5.8194e+10,1.4562e+11,6.6545e+10,866.12,2.7036e+11
103,6,0,61620,1027,5.0269e-12,3.0161e-10,3.0976e-07,-13630099,16777216,5.8157e+10,1.4566e+11,6.6571e+10,881.73,2.7038e+11
103,7,0,61680,1028,5.0269e-12,3.0161e-10,3.1006e-07,-13629545,16777216,5.812e+10,1.4569e+11,6.6609e+10,894.64,2.7042e+11
103,8,0,61740,1029,5.0269e-12,3.0161e-10,3.1036e-07,-13628954,16777216,5.8087e+10,1.4573e+11,6.6656e+10,908.38,2.7047e+11
103,9,0,61800,1030,5.0269e-12,3.0161e-10,3.1066e-07,-13628433,16777216,5.8053e+10,1.4576e+11,6.6692e+10,920.83,2.7051e+11
104,0,0,61860,1031,5.0269e-12,3.0161e-10,3.1096e-07,-13627921,16777216,5.8021e+10,1.458e+11,6.6736e+10,932.68,2.7056e+11
104,1,0,61920,1032,5.0269e-12,3.0161e-10,3.1126e-07,-13627410,16777216,5.7989e+10,1.4584e+11,6.6765e+10,941.71,2.7059e+11
104,2,0,61980,1033,5.0269e-12,3.0161e-10,3.1157e-07,-13626893,16777216,5.7963e+10,1.4587e+11,6.6795e+10,950.32,2.7063e+11
104,3,0,62040,1034,5.0269e-12,3.0161e-10,3.1187e-07,-13626397,16777216,5.7937e+10,1.4591e+11,6.6806e+10,957.48,2.7065e+11
104,4,0,62100,1035,5.0269e-12,3.0161e-10,3.1217e-07,-13625888,16777216,5.7911e+10,1.4594e+11,6.6847e+10,964.23,2.707e+11
104,5,0,62160,1036,5.0269e-12,3.0161e-10,3.1247e-07,-13625381,16777216,5.7886e+10,1.4598e+11,6.6867e+10,969.65,2.7074e+11
104,6,0,62220,1037,5.0269e-12,3.0161e-10,3.1277e-07,-13624843,16777216,5.7863e+10,1.4602e+11,6.6886e+10,973.82,2.7077e+11
104,7,0,62280,1038,5.0269e-12,3.0161e-10,3.1307e-07,-13624275,16777216,5.784e+10,1.4605e+11,6.6897e+10,977.41,2.7079e+11
104,8,0,62340,1039,5.0269e-12,3.0161e-10,3.1338e-07,-13623756,16777216,5.7823e+10,1.4609e+11,6.6906e+10,980.94,2.7082e+11
104,9,0,62400,1040,5.0269e-12,3.0161e-10,3.1368e-07,-13623287,16777216,5.7807e+10,1.4613e+11,6.6926e+10,982.62,2.7086e+11
105,0,0,62460,1041,5.0269e-12,3.0161e-10,3.1398e-07,-13622791,16777216,5.7791e+10,1.4616e+11,6.6937e+10,984.87,2.7089e+11
105,1,0,62520,1042,5.0269e-12,3.0161e-10,3.1428e-07,-13622254,16777216,5.7778e+10,1.462e+11,6.6945e+10,986.12,2.7092e+11
105,2,0,62580,1043,5.0269e-12,3.0161e-10,3.1458e-07,-13621734,16777216,5.7767e+10,1.4623e+11,6.696e+10,987.95,2.7096e+11
105,3,0,62640,1044,5.0269e-12,3.0161e-10,3.1488e-07,-13621207,16777216,5.7756e+10,1.4627e+11,6.6967e+10,989.96,2.7099e+11
105,4,0,62700,1045,5.0269e-12,3.0161e-10,3.1519e-07,-13620730,16777216,5.7747e+10,1.463e+11,6.6963e+10,989.71,2.7101e+11
105,5,0,62760,1046,5.0269e-12,3.0161e-10,3.1549e-07,-13620218,16777216,5.774e+10,1.4634e+11,6.695e+10,990.24,2.7103e+11
105,6,0,62820,1047,5.0269e-12,3.0161e-10,3.1579e-07,-13619700,16777216,5.7734e+10,1.4638e+11,6.6951e+10,989.45,2.7106e+11
105,7,0,62880,1048,5.0269e-12,3.0161e-10,3.1609e-07,-13619184,16777216,5.7728e+10,1.4641e+11,6.6954e+10,989.13,2.7109e+11
105,8,0,62940,1049,5.0269e-12,3.0161e-10,3.1639e-07,-13618679,16777216,5.7728e+10,1.4645e+11,6.695e+10,987.3,2.7113e+11
105,9,0,63000,1050,5.0269e-12,3.0161e-10,3.1669e-07,-13618187,16777216,5.7727e+10,1.4648e+11,6.694e+10,984.8,2.7115e+11
106,0,0,63060,1051,5.0269e-12,3.0161e-10,3.1699e-07,-13617642,16777216,5.7726e+10,1.4652e+11,6.6949e+10,982.65,2.7119e+11
106,1,0,63120,1052,5.0269e-12,3.0161e-10,3.173e-07,-13617119,16777216,5.7726e+10,1.4655e+11,6.6951e+10,980.44,2.7123e+11
106,2,0,63180,1053,5.0269e-12,3.0161e-10,3.176e-07,-13616583,16777216,5.7726e+10,1.4659e+11,6.6952e+10,978.36,2.7127e+11
106,3,0,63240,1054,5.0269e-12,3.0161e-10,3.179e-07,-13616046,16777216,5.7728e+10,1.4662e+11,6.6952e+10,975.8,2.7131e+11
106,4,0,63300,1055,5.0269e-12,3.0161e-10,3.182e-07,-13615494,16777216,5.7732e+10,1.4666e+11,6.6945e+10,975.86,2.7134e+11
106,5,0,63360,1056,5.0269e-12,3.0161e-10,3.185e-07,-13614990,16777216,5.7737e+10,1.467e+11,6.6939e+10,975.96,2.7137e+11
